Tip;secao;Data;Loja;Valores
RENTABILIDADE%;AUTOS;31/10/2016;CAMPINAS;31,41%
RENTABILIDADE%;BASICO;31/10/2016;CAMPINAS;7,77%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/10/2016;CAMPINAS;11,63%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/10/2016;CAMPINAS;16,51%
RENTABILIDADE%;FRIOS;31/10/2016;CAMPINAS;30,40%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/10/2016;CAMPINAS;15,11%
RENTABILIDADE%;FRIOS CONGELADOS;31/10/2016;CAMPINAS;16,35%
RENTABILIDADE%;FRIOS LATICINIOS;31/10/2016;CAMPINAS;22,12%
RENTABILIDADE%;HIGIENE;31/10/2016;CAMPINAS;29,03%
RENTABILIDADE%;HORT FRUT;31/10/2016;CAMPINAS;28,21%
RENTABILIDADE%;LEITE;31/10/2016;CAMPINAS;2,61%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/10/2016;CAMPINAS;19,85%
RENTABILIDADE%;OVOS;31/10/2016;CAMPINAS;17,14%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/10/2016;CAMPINAS;27,29%
RENTABILIDADE%;PADARIA PROPRIA;31/10/2016;CAMPINAS;39,26%
RENTABILIDADE%;PAPEL HIGIENICO;31/10/2016;CAMPINAS;27,74%
RENTABILIDADE%;PAPELARIA;31/10/2016;CAMPINAS;13,73%
RENTABILIDADE%;PEIXES RESFRIADOS;31/10/2016;CAMPINAS;8,23%
RENTABILIDADE%;PET SHOP;31/10/2016;CAMPINAS;28,72%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/10/2016;CAMPINAS;23,73%
RENTABILIDADE%;VESTUARIO;31/10/2016;CAMPINAS;18,63%
RENTABILIDADE%;GERAL;31/10/2016;CAMPINAS;20,35%
RENTABILIDADE%;AÇOUGUE;31/10/2016;PAPILLON;
RENTABILIDADE%;ALHO;31/10/2016;PAPILLON;
RENTABILIDADE%;ALIMENTOS DOCE;31/10/2016;PAPILLON;
RENTABILIDADE%;ALIMENTOS SALGADO;31/10/2016;PAPILLON;
RENTABILIDADE%;AUTOS;31/10/2016;PAPILLON;
RENTABILIDADE%;BASICO;31/10/2016;PAPILLON;
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/10/2016;PAPILLON;
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/10/2016;PAPILLON;
RENTABILIDADE%;FRIOS;31/10/2016;PAPILLON;
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/10/2016;PAPILLON;
RENTABILIDADE%;FRIOS CONGELADOS;31/10/2016;PAPILLON;
RENTABILIDADE%;FRIOS LATICINIOS;31/10/2016;PAPILLON;
RENTABILIDADE%;HIGIENE;31/10/2016;PAPILLON;
RENTABILIDADE%;HORT FRUT;31/10/2016;PAPILLON;
RENTABILIDADE%;LEITE;31/10/2016;PAPILLON;
RENTABILIDADE%;LIMPEZA DOMESTICA;31/10/2016;PAPILLON;
RENTABILIDADE%;OVOS;31/10/2016;PAPILLON;
RENTABILIDADE%;PADARIA INDUSTRIAL;31/10/2016;PAPILLON;
RENTABILIDADE%;PADARIA PROPRIA;31/10/2016;PAPILLON;
RENTABILIDADE%;PAPEL HIGIENICO;31/10/2016;PAPILLON;
RENTABILIDADE%;PAPELARIA;31/10/2016;PAPILLON;
RENTABILIDADE%;PEIXES RESFRIADOS;31/10/2016;PAPILLON;
RENTABILIDADE%;PET SHOP;31/10/2016;PAPILLON;
RENTABILIDADE%;UTILIDADES DOMESTICA;31/10/2016;PAPILLON;
RENTABILIDADE%;VESTUARIO;31/10/2016;PAPILLON;
RENTABILIDADE%;GERAL;31/10/2016;PAPILLON;
RENTABILIDADE%;AÇOUGUE;31/10/2016;PORTAL;
RENTABILIDADE%;ALHO;31/10/2016;PORTAL;
RENTABILIDADE%;ALIMENTOS DOCE;31/10/2016;PORTAL;
RENTABILIDADE%;ALIMENTOS SALGADO;31/10/2016;PORTAL;
RENTABILIDADE%;AUTOS;31/10/2016;PORTAL;
RENTABILIDADE%;BASICO;31/10/2016;PORTAL;
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/10/2016;PORTAL;
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/10/2016;PORTAL;
RENTABILIDADE%;FRIOS;31/10/2016;PORTAL;
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/10/2016;PORTAL;
RENTABILIDADE%;FRIOS CONGELADOS;31/10/2016;PORTAL;
RENTABILIDADE%;FRIOS LATICINIOS;31/10/2016;PORTAL;
RENTABILIDADE%;HIGIENE;31/10/2016;PORTAL;
RENTABILIDADE%;HORT FRUT;31/10/2016;PORTAL;
RENTABILIDADE%;LEITE;31/10/2016;PORTAL;
RENTABILIDADE%;LIMPEZA DOMESTICA;31/10/2016;PORTAL;
RENTABILIDADE%;OVOS;31/10/2016;PORTAL;
RENTABILIDADE%;PADARIA INDUSTRIAL;31/10/2016;PORTAL;
RENTABILIDADE%;PADARIA PROPRIA;31/10/2016;PORTAL;
RENTABILIDADE%;PAPEL HIGIENICO;31/10/2016;PORTAL;
RENTABILIDADE%;PAPELARIA;31/10/2016;PORTAL;
RENTABILIDADE%;PEIXES RESFRIADOS;31/10/2016;PORTAL;
RENTABILIDADE%;PET SHOP;31/10/2016;PORTAL;
RENTABILIDADE%;UTILIDADES DOMESTICA;31/10/2016;PORTAL;
RENTABILIDADE%;VESTUARIO;31/10/2016;PORTAL;
RENTABILIDADE%;GERAL;31/10/2016;PORTAL;
RENTABILIDADE%;AÇOUGUE;31/10/2016;GERAL;17,73%
RENTABILIDADE%;ALHO;31/10/2016;GERAL;33,93%
RENTABILIDADE%;ALIMENTOS DOCE;31/10/2016;GERAL;19,86%
RENTABILIDADE%;ALIMENTOS SALGADO;31/10/2016;GERAL;27,01%
RENTABILIDADE%;AUTOS;31/10/2016;GERAL;33,50%
RENTABILIDADE%;BASICO;31/10/2016;GERAL;8,29%
RENTABILIDADE%;BEBIDAS DEST E VINHO;31/10/2016;GERAL;16,25%
RENTABILIDADE%;BEBIDAS REFRIGERADAS;31/10/2016;GERAL;15,55%
RENTABILIDADE%;FRIOS;31/10/2016;GERAL;24,85%
RENTABILIDADE%;FRIOS ACHOCOLATADOS;31/10/2016;GERAL;16,36%
RENTABILIDADE%;FRIOS CONGELADOS;31/10/2016;GERAL;15,25%
RENTABILIDADE%;FRIOS LATICINIOS;31/10/2016;GERAL;22,78%
RENTABILIDADE%;HIGIENE;31/10/2016;GERAL;29,11%
RENTABILIDADE%;HORT FRUT;31/10/2016;GERAL;29,39%
RENTABILIDADE%;LEITE;31/10/2016;GERAL;2,55%
RENTABILIDADE%;LIMPEZA DOMESTICA;31/10/2016;GERAL;20,03%
RENTABILIDADE%;OVOS;31/10/2016;GERAL;20,89%
RENTABILIDADE%;PADARIA INDUSTRIAL;31/10/2016;GERAL;28,08%
RENTABILIDADE%;PADARIA PROPRIA;31/10/2016;GERAL;38,69%
RENTABILIDADE%;PAPEL HIGIENICO;31/10/2016;GERAL;27,27%
RENTABILIDADE%;PAPELARIA;31/10/2016;GERAL;6,69%
RENTABILIDADE%;PEIXES RESFRIADOS;31/10/2016;GERAL;9,30%
RENTABILIDADE%;PET SHOP;31/10/2016;GERAL;27,78%
RENTABILIDADE%;UTILIDADES DOMESTICA;31/10/2016;GERAL;23,30%
RENTABILIDADE%;VESTUARIO;31/10/2016;GERAL;21,16%
RENTABILIDADE%;GERAL;31/10/2016;GERAL;19,68%
ESTOQUE;AUTOS;31/10/2016;CENTRO;7.853,10
ESTOQUE;PAPELARIA;31/10/2016;CENTRO;18.149,76
ESTOQUE;PET SHOP;31/10/2016;CENTRO;33.705,39
ESTOQUE;UTILIDADES DOMESTICA;31/10/2016;CENTRO;248.976,09
ESTOQUE;VESTUARIO;31/10/2016;CENTRO;129.981,36
ESTOQUE;BASICO;31/10/2016;CENTRO;690.771,65
ESTOQUE;LEITE;31/10/2016;CENTRO;159.150,07
ESTOQUE;LIMPEZA DOMESTICA;31/10/2016;CENTRO;530.500,51
ESTOQUE;OVOS;31/10/2016;CENTRO;10.699,15
ESTOQUE;AÇOUGUE;31/10/2016;CENTRO;103.461,88
ESTOQUE;ALHO;31/10/2016;CENTRO;16.698,65
ESTOQUE;HORT FRUT;31/10/2016;CENTRO;89.450,92
ESTOQUE;PADARIA INDUSTRIAL;31/10/2016;CENTRO;17.158,80
ESTOQUE;PADARIA PROPRIA;31/10/2016;CENTRO;43.427,40
ESTOQUE;GERAL;31/10/2016;CENTRO;5.434.743,08
ESTOQUE;ALIMENTOS DOCE;31/10/2016;CENTRO;664.781,51
ESTOQUE;ALIMENTOS SALGADO;31/10/2016;CENTRO;435.330,83
ESTOQUE;FRIOS;31/10/2016;CENTRO;115.939,52
ESTOQUE;FRIOS ACHOCOLATADOS;31/10/2016;CENTRO;13.175,49
ESTOQUE;AUTOS;31/10/2016;GARAVELO;8.908,61
ESTOQUE;PAPELARIA;31/10/2016;GARAVELO;18.467,06
ESTOQUE;PET SHOP;31/10/2016;GARAVELO;41.838,89
ESTOQUE;UTILIDADES DOMESTICA;31/10/2016;GARAVELO;289.989,78
ESTOQUE;VESTUARIO;31/10/2016;GARAVELO;131.379,34
ESTOQUE;BASICO;31/10/2016;GARAVELO;887.075,81
ESTOQUE;LEITE;31/10/2016;GARAVELO;178.358,17
ESTOQUE;LIMPEZA DOMESTICA;31/10/2016;GARAVELO;728.981,57
ESTOQUE;OVOS;31/10/2016;GARAVELO;7.734,26
ESTOQUE;AÇOUGUE;31/10/2016;GARAVELO;112.198,90
ESTOQUE;ALHO;31/10/2016;GARAVELO;14.197,78
ESTOQUE;HORT FRUT;31/10/2016;GARAVELO;99.831,46
ESTOQUE;PADARIA INDUSTRIAL;31/10/2016;GARAVELO;17.625,71
ESTOQUE;PADARIA PROPRIA;31/10/2016;GARAVELO;41.081,25
ESTOQUE;GERAL;31/10/2016;GARAVELO;6.136.180,56
ESTOQUE;ALIMENTOS DOCE;31/10/2016;GARAVELO;809.231,86
ESTOQUE;ALIMENTOS SALGADO;31/10/2016;GARAVELO;554.786,04
ESTOQUE;FRIOS;31/10/2016;GARAVELO;164.701,23
ESTOQUE;FRIOS ACHOCOLATADOS;31/10/2016;GARAVELO;22.934,86
ESTOQUE;AUTOS;31/10/2016;T7;11.910,22
ESTOQUE;PAPELARIA;31/10/2016;T7;19.492,01
ESTOQUE;PET SHOP;31/10/2016;T7;35.150,95
ESTOQUE;UTILIDADES DOMESTICA;31/10/2016;T7;263.563,84
ESTOQUE;VESTUARIO;31/10/2016;T7;177.349,32
ESTOQUE;BASICO;31/10/2016;T7;782.390,15
ESTOQUE;LEITE;31/10/2016;T7;146.247,19
ESTOQUE;LIMPEZA DOMESTICA;31/10/2016;T7;611.432,55
ESTOQUE;OVOS;31/10/2016;T7;7.362,26
ESTOQUE;AÇOUGUE;31/10/2016;T7;96.482,69
ESTOQUE;ALHO;31/10/2016;T7;18.630,55
ESTOQUE;HORT FRUT;31/10/2016;T7;93.361,11
ESTOQUE;PADARIA INDUSTRIAL;31/10/2016;T7;20.640,89
ESTOQUE;PADARIA PROPRIA;31/10/2016;T7;32.967,72
ESTOQUE;GERAL;31/10/2016;T7;5.412.234,20
ESTOQUE;ALIMENTOS DOCE;31/10/2016;T7;646.519,75
ESTOQUE;ALIMENTOS SALGADO;31/10/2016;T7;441.205,36
ESTOQUE;FRIOS;31/10/2016;T7;121.349,56
ESTOQUE;FRIOS ACHOCOLATADOS;31/10/2016;T7;14.564,97
ESTOQUE;AUTOS;31/10/2016;CAMPINAS; 9.750,28 
ESTOQUE;PAPELARIA;31/10/2016;CAMPINAS; 19.971,15 
ESTOQUE;PET SHOP;31/10/2016;CAMPINAS; 36.318,79 
ESTOQUE;UTILIDADES DOMESTICA;31/10/2016;CAMPINAS; 245.496,22 
ESTOQUE;VESTUARIO;31/10/2016;CAMPINAS; 170.643,32 
ESTOQUE;BASICO;31/10/2016;CAMPINAS; 722.337,62 
ESTOQUE;LEITE;31/10/2016;CAMPINAS; 177.318,69 
ESTOQUE;LIMPEZA DOMESTICA;31/10/2016;CAMPINAS; 560.821,60 
ESTOQUE;OVOS;31/10/2016;CAMPINAS; 9.675,51 
ESTOQUE;AÇOUGUE;31/10/2016;CAMPINAS; 136.676,73 
ESTOQUE;ALHO;31/10/2016;CAMPINAS; 12.219,70 
ESTOQUE;HORT FRUT;31/10/2016;CAMPINAS; 88.361,75 
ESTOQUE;PADARIA INDUSTRIAL;31/10/2016;CAMPINAS; 12.985,50 
ESTOQUE;PADARIA PROPRIA;31/10/2016;CAMPINAS; 57.238,63 
ESTOQUE;GERAL;31/10/2016;CAMPINAS; 5.516.847,21 
ESTOQUE;ALIMENTOS DOCE;31/10/2016;CAMPINAS; 772.846,32 
ESTOQUE;ALIMENTOS SALGADO;31/10/2016;CAMPINAS; 454.972,94 
ESTOQUE;FRIOS;31/10/2016;CAMPINAS; 134.501,70 
ESTOQUE;FRIOS ACHOCOLATADOS;31/10/2016;CAMPINAS; 17.872,02 
ESTOQUE;AUTOS;31/10/2016;PAPILLON;
ESTOQUE;PAPELARIA;31/10/2016;PAPILLON;
ESTOQUE;PET SHOP;31/10/2016;PAPILLON;
ESTOQUE;UTILIDADES DOMESTICA;31/10/2016;PAPILLON;
ESTOQUE;VESTUARIO;31/10/2016;PAPILLON;
ESTOQUE;BASICO;31/10/2016;PAPILLON;
ESTOQUE;LEITE;31/10/2016;PAPILLON;
ESTOQUE;LIMPEZA DOMESTICA;31/10/2016;PAPILLON;
ESTOQUE;OVOS;31/10/2016;PAPILLON;
ESTOQUE;AÇOUGUE;31/10/2016;PAPILLON;
ESTOQUE;ALHO;31/10/2016;PAPILLON;
ESTOQUE;HORT FRUT;31/10/2016;PAPILLON;
ESTOQUE;PADARIA INDUSTRIAL;31/10/2016;PAPILLON;
ESTOQUE;PADARIA PROPRIA;31/10/2016;PAPILLON;
ESTOQUE;GERAL;31/10/2016;PAPILLON;
ESTOQUE;ALIMENTOS DOCE;31/10/2016;PAPILLON;
ESTOQUE;ALIMENTOS SALGADO;31/10/2016;PAPILLON;
ESTOQUE;FRIOS;31/10/2016;PAPILLON;
ESTOQUE;FRIOS ACHOCOLATADOS;31/10/2016;PAPILLON;
ESTOQUE;AUTOS;31/10/2016;PORTAL;
ESTOQUE;PAPELARIA;31/10/2016;PORTAL;
ESTOQUE;PET SHOP;31/10/2016;PORTAL;
ESTOQUE;UTILIDADES DOMESTICA;31/10/2016;PORTAL;
ESTOQUE;VESTUARIO;31/10/2016;PORTAL;
ESTOQUE;BASICO;31/10/2016;PORTAL;
ESTOQUE;LEITE;31/10/2016;PORTAL;
ESTOQUE;LIMPEZA DOMESTICA;31/10/2016;PORTAL;
ESTOQUE;OVOS;31/10/2016;PORTAL;
ESTOQUE;AÇOUGUE;31/10/2016;PORTAL;
ESTOQUE;ALHO;31/10/2016;PORTAL;
ESTOQUE;HORT FRUT;31/10/2016;PORTAL;
ESTOQUE;PADARIA INDUSTRIAL;31/10/2016;PORTAL;
ESTOQUE;PADARIA PROPRIA;31/10/2016;PORTAL;
ESTOQUE;GERAL;31/10/2016;PORTAL;
ESTOQUE;ALIMENTOS DOCE;31/10/2016;PORTAL;
ESTOQUE;ALIMENTOS SALGADO;31/10/2016;PORTAL;
ESTOQUE;FRIOS;31/10/2016;PORTAL;
ESTOQUE;FRIOS ACHOCOLATADOS;31/10/2016;PORTAL;
ESTOQUE;AUTOS;31/10/2016;GERAL;38.422,21
ESTOQUE;PAPELARIA;31/10/2016;GERAL;76.079,99
ESTOQUE;PET SHOP;31/10/2016;GERAL;147.014,01
ESTOQUE;UTILIDADES DOMESTICA;31/10/2016;GERAL;1.048.025,93
ESTOQUE;VESTUARIO;31/10/2016;GERAL;609.353,34
ESTOQUE;BASICO;31/10/2016;GERAL;3.082.575,23
ESTOQUE;LEITE;31/10/2016;GERAL;661.074,12
ESTOQUE;LIMPEZA DOMESTICA;31/10/2016;GERAL;2.431.736,23
ESTOQUE;OVOS;31/10/2016;GERAL;35.471,19
ESTOQUE;AÇOUGUE;31/10/2016;GERAL;448.820,20
ESTOQUE;ALHO;31/10/2016;GERAL;61.746,68
ESTOQUE;HORT FRUT;31/10/2016;GERAL;371.005,24
ESTOQUE;PADARIA INDUSTRIAL;31/10/2016;GERAL;68.410,89
ESTOQUE;PADARIA PROPRIA;31/10/2016;GERAL;174.714,99
ESTOQUE;GERAL;31/10/2016;GERAL;22.500.005,05
ESTOQUE;ALIMENTOS DOCE;31/10/2016;GERAL;2.893.379,44
ESTOQUE;ALIMENTOS SALGADO;31/10/2016;GERAL;1.886.295,17
ESTOQUE;FRIOS;31/10/2016;GERAL;536.492,01
ESTOQUE;FRIOS ACHOCOLATADOS;31/10/2016;GERAL;68.547,34
NUMiTENS;AÇOUGUE;31/10/2016;CENTRO;136,39
NUMiTENS;ALHO;31/10/2016;CENTRO;179,68
NUMiTENS;AUTOS;31/10/2016;CENTRO;90,23
NUMiTENS;BASICO;31/10/2016;CENTRO;71,26
NUMiTENS;FRIOS;31/10/2016;CENTRO;126,63
NUMiTENS;HORT FRUT;31/10/2016;CENTRO;21,97
NUMiTENS;LIMPEZA DOMESTICA;31/10/2016;CENTRO;14,15
NUMiTENS;OVOS;31/10/2016;CENTRO;42,66
NUMiTENS;PADARIA PROPRIA;31/10/2016;CENTRO;4,79
NUMiTENS;PADARIA INDUSTRIAL;31/10/2016;CENTRO;7,03
NUMiTENS;PAPELARIA;31/10/2016;CENTRO;10,20
NUMiTENS;PET SHOP;31/10/2016;CENTRO;
NUMiTENS;UTILIDADES DOMESTICA;31/10/2016;CENTRO;4,01
NUMiTENS;VESTUARIO;31/10/2016;CENTRO;13,39
NUMiTENS;LEITE;31/10/2016;CENTRO;16,66
NUMiTENS;GERAL;31/10/2016;CENTRO;28,20
NUMiTENS;AÇOUGUE;31/10/2016;GARAVELO;93,48
NUMiTENS;ALHO;31/10/2016;GARAVELO;147,39
NUMiTENS;AUTOS;31/10/2016;GARAVELO;139,50
NUMiTENS;BASICO;31/10/2016;GARAVELO;69,55
NUMiTENS;FRIOS;31/10/2016;GARAVELO;113,32
NUMiTENS;HORT FRUT;31/10/2016;GARAVELO;16,31
NUMiTENS;LIMPEZA DOMESTICA;31/10/2016;GARAVELO;9,74
NUMiTENS;OVOS;31/10/2016;GARAVELO;40,31
NUMiTENS;PADARIA PROPRIA;31/10/2016;GARAVELO;2,98
NUMiTENS;PADARIA INDUSTRIAL;31/10/2016;GARAVELO;6,16
NUMiTENS;PAPELARIA;31/10/2016;GARAVELO;5,74
NUMiTENS;PET SHOP;31/10/2016;GARAVELO;
NUMiTENS;UTILIDADES DOMESTICA;31/10/2016;GARAVELO;4,04
NUMiTENS;VESTUARIO;31/10/2016;GARAVELO;14,70
NUMiTENS;LEITE;31/10/2016;GARAVELO;15,35
NUMiTENS;GERAL;31/10/2016;GARAVELO;22,17
NUMiTENS;AÇOUGUE;31/10/2016;T7;201,35
NUMiTENS;ALHO;31/10/2016;T7;192,63
NUMiTENS;AUTOS;31/10/2016;T7;76,71
NUMiTENS;BASICO;31/10/2016;T7;82,36
NUMiTENS;FRIOS;31/10/2016;T7;166,15
NUMiTENS;HORT FRUT;31/10/2016;T7;28,63
NUMiTENS;LIMPEZA DOMESTICA;31/10/2016;T7;12,49
NUMiTENS;OVOS;31/10/2016;T7;49,50
NUMiTENS;PADARIA PROPRIA;31/10/2016;T7;3,24
NUMiTENS;PADARIA INDUSTRIAL;31/10/2016;T7;6,11
NUMiTENS;PAPELARIA;31/10/2016;T7;9,77
NUMiTENS;PET SHOP;31/10/2016;T7;
NUMiTENS;UTILIDADES DOMESTICA;31/10/2016;T7;3,46
NUMiTENS;VESTUARIO;31/10/2016;T7;10,62
NUMiTENS;LEITE;31/10/2016;T7;12,45
NUMiTENS;GERAL;31/10/2016;T7;28,19
NUMiTENS;AUTOS;31/10/2016;CAMPINAS; 248,50 
NUMiTENS;BASICO;31/10/2016;CAMPINAS; 247,76 
NUMiTENS;FRIOS;31/10/2016;CAMPINAS; 81,61 
NUMiTENS;HORT FRUT;31/10/2016;CAMPINAS; 70,93 
NUMiTENS;LIMPEZA DOMESTICA;31/10/2016;CAMPINAS; 151,25 
NUMiTENS;OVOS;31/10/2016;CAMPINAS; 26,31 
NUMiTENS;PADARIA PROPRIA;31/10/2016;CAMPINAS; 15,16 
NUMiTENS;PADARIA INDUSTRIAL;31/10/2016;CAMPINAS; 46,98 
NUMiTENS;PAPELARIA;31/10/2016;CAMPINAS; 5,07 
NUMiTENS;PET SHOP;31/10/2016;CAMPINAS; 10,97 
NUMiTENS;UTILIDADES DOMESTICA;31/10/2016;CAMPINAS; 6,67 
NUMiTENS;VESTUARIO;31/10/2016;CAMPINAS;
NUMiTENS;LEITE;31/10/2016;CAMPINAS; 4,67 
NUMiTENS;AÇOUGUE;31/10/2016;PAPILLON; 9,72 
NUMiTENS;ALHO;31/10/2016;PAPILLON; 22,74 
NUMiTENS;AUTOS;31/10/2016;PAPILLON; 31,06 
NUMiTENS;BASICO;31/10/2016;PAPILLON;
NUMiTENS;FRIOS;31/10/2016;PAPILLON;
NUMiTENS;HORT FRUT;31/10/2016;PAPILLON;
NUMiTENS;LIMPEZA DOMESTICA;31/10/2016;PAPILLON;
NUMiTENS;OVOS;31/10/2016;PAPILLON;
NUMiTENS;PADARIA PROPRIA;31/10/2016;PAPILLON;
NUMiTENS;PADARIA INDUSTRIAL;31/10/2016;PAPILLON;
NUMiTENS;PAPELARIA;31/10/2016;PAPILLON;
NUMiTENS;PET SHOP;31/10/2016;PAPILLON;
NUMiTENS;UTILIDADES DOMESTICA;31/10/2016;PAPILLON;
NUMiTENS;VESTUARIO;31/10/2016;PAPILLON;
NUMiTENS;LEITE;31/10/2016;PAPILLON;
NUMiTENS;AÇOUGUE;31/10/2016;PORTAL;
NUMiTENS;ALHO;31/10/2016;PORTAL;
NUMiTENS;AUTOS;31/10/2016;PORTAL;
NUMiTENS;BASICO;31/10/2016;PORTAL;
NUMiTENS;FRIOS;31/10/2016;PORTAL;
NUMiTENS;HORT FRUT;31/10/2016;PORTAL;
NUMiTENS;LIMPEZA DOMESTICA;31/10/2016;PORTAL;
NUMiTENS;OVOS;31/10/2016;PORTAL;
NUMiTENS;PADARIA PROPRIA;31/10/2016;PORTAL;
NUMiTENS;PADARIA INDUSTRIAL;31/10/2016;PORTAL;
NUMiTENS;PAPELARIA;31/10/2016;PORTAL;
NUMiTENS;PET SHOP;31/10/2016;PORTAL;
NUMiTENS;UTILIDADES DOMESTICA;31/10/2016;PORTAL;
NUMiTENS;VESTUARIO;31/10/2016;PORTAL;
NUMiTENS;LEITE;31/10/2016;PORTAL;
NUMiTENS;AÇOUGUE;31/10/2016;GERAL;679,72
NUMiTENS;ALHO;31/10/2016;GERAL;767,46
NUMiTENS;AUTOS;31/10/2016;GERAL;388,05
NUMiTENS;BASICO;31/10/2016;GERAL;294,10
NUMiTENS;FRIOS;31/10/2016;GERAL;557,35
NUMiTENS;HORT FRUT;31/10/2016;GERAL;93,23
NUMiTENS;LIMPEZA DOMESTICA;31/10/2016;GERAL;51,54
NUMiTENS;OVOS;31/10/2016;GERAL;179,45
NUMiTENS;PADARIA PROPRIA;31/10/2016;GERAL;16,08
NUMiTENS;PADARIA INDUSTRIAL;31/10/2016;GERAL;30,26
NUMiTENS;PAPELARIA;31/10/2016;GERAL;32,38
NUMiTENS;PET SHOP;31/10/2016;GERAL;
NUMiTENS;UTILIDADES DOMESTICA;31/10/2016;GERAL;16,18
NUMiTENS;VESTUARIO;31/10/2016;GERAL;48,44
NUMiTENS;LEITE;31/10/2016;GERAL;67,21
NUMiTENS;GERAL;31/10/2016;GERAL;109,62
RUPTURA COMPRA;AUTOS;31/10/2016;CENTRO;99,54
RUPTURA COMPRA;AÇOUGUE;31/10/2016;CENTRO;38.127,44
RUPTURA COMPRA;ALHO;31/10/2016;CENTRO;0,00
RUPTURA COMPRA;ALIMENTOS DOCE;31/10/2016;CENTRO;24.351,75
RUPTURA COMPRA;ALIMENTOS SALGADO;31/10/2016;CENTRO;19.281,87
RUPTURA COMPRA;BASICO;31/10/2016;CENTRO;9.273,57
RUPTURA COMPRA;HORT FRUT;31/10/2016;CENTRO;32.225,37
RUPTURA COMPRA;LEITE;31/10/2016;CENTRO;21.583,48
RUPTURA COMPRA;LIMPEZA DOMESTICA;31/10/2016;CENTRO;68.067,71
RUPTURA COMPRA;OVOS;31/10/2016;CENTRO;6.502,25
RUPTURA COMPRA;PADARIA INDUSTRIAL;31/10/2016;CENTRO;1.203,33
RUPTURA COMPRA;PADARIA PROPRIA;31/10/2016;CENTRO;1.737,30
RUPTURA COMPRA;PAPELARIA;31/10/2016;CENTRO;1.257,15
RUPTURA COMPRA;PET SHOP;31/10/2016;CENTRO;595,37
RUPTURA COMPRA;UTILIDADES DOMESTICA;31/10/2016;CENTRO;12.462,08
RUPTURA COMPRA;VESTUARIO;31/10/2016;CENTRO;10.793,77
RUPTURA COMPRA;GERAL;31/10/2016;CENTRO;375.177,22
RUPTURA COMPRA;FRIOS;31/10/2016;CENTRO;26.900,81
RUPTURA COMPRA;FRIOS CONGELADOS;31/10/2016;CENTRO;17.091,71
RUPTURA COMPRA;FRIOS ACHOCOLATADOS;31/10/2016;CENTRO;275,83
RUPTURA COMPRA;FRIOS LATICINIOS;31/10/2016;CENTRO;26.900,81
RUPTURA COMPRA;AUTOS;31/10/2016;GARAVELO;141,78
RUPTURA COMPRA;AÇOUGUE;31/10/2016;GARAVELO;7.790,65
RUPTURA COMPRA;ALHO;31/10/2016;GARAVELO;0,00
RUPTURA COMPRA;ALIMENTOS DOCE;31/10/2016;GARAVELO;48.975,10
RUPTURA COMPRA;ALIMENTOS SALGADO;31/10/2016;GARAVELO;14.142,86
RUPTURA COMPRA;BASICO;31/10/2016;GARAVELO;25.217,17
RUPTURA COMPRA;HORT FRUT;31/10/2016;GARAVELO;32.719,44
RUPTURA COMPRA;LEITE;31/10/2016;GARAVELO;21.462,05
RUPTURA COMPRA;LIMPEZA DOMESTICA;31/10/2016;GARAVELO;26.301,77
RUPTURA COMPRA;OVOS;31/10/2016;GARAVELO;769,49
RUPTURA COMPRA;PADARIA INDUSTRIAL;31/10/2016;GARAVELO;673,86
RUPTURA COMPRA;PADARIA PROPRIA;31/10/2016;GARAVELO;193,33
RUPTURA COMPRA;PAPELARIA;31/10/2016;GARAVELO;1.667,57
RUPTURA COMPRA;PET SHOP;31/10/2016;GARAVELO;425,34
RUPTURA COMPRA;UTILIDADES DOMESTICA;31/10/2016;GARAVELO;9.103,29
RUPTURA COMPRA;VESTUARIO;31/10/2016;GARAVELO;5.355,31
RUPTURA COMPRA;GERAL;31/10/2016;GARAVELO;362.127,43
RUPTURA COMPRA;FRIOS;31/10/2016;GARAVELO;26.884,42
RUPTURA COMPRA;FRIOS CONGELADOS;31/10/2016;GARAVELO;68.711,14
RUPTURA COMPRA;FRIOS ACHOCOLATADOS;31/10/2016;GARAVELO;463,08
RUPTURA COMPRA;FRIOS LATICINIOS;31/10/2016;GARAVELO;26.884,42
RUPTURA COMPRA;AUTOS;31/10/2016;T7;335,02
RUPTURA COMPRA;AÇOUGUE;31/10/2016;T7;41.554,62
RUPTURA COMPRA;ALHO;31/10/2016;T7;0,00
RUPTURA COMPRA;ALIMENTOS DOCE;31/10/2016;T7;27.891,20
RUPTURA COMPRA;ALIMENTOS SALGADO;31/10/2016;T7;14.874,97
RUPTURA COMPRA;BASICO;31/10/2016;T7;556,87
RUPTURA COMPRA;HORT FRUT;31/10/2016;T7;38.911,15
